State,Year,Salary,CPI,Salary Adj,Salary Adj Pct
North Carolina,2021,54392,263.1439167,54392,0.274414246
North Dakota,2002,32253,178.1666667,47636.18753,0
North Dakota,2003,33210,182.0916667,47992.36359,0.029671658
North Dakota,2004,35441,186.1083333,50111.0476,0.098843518
North Dakota,2005,36695,191.7,50370.71477,0.137723623
North Dakota,2006,37764,198.9416667,49951.15923,0.170867826
North Dakota,2007,38822,204.112,50049.84093,0.203670976
North Dakota,2008,40279,211.684,50070.73666,0.248845069
North Dakota,2009,41654,214.6485833,51064.84531,0.291476762
North Dakota,2010,42964,216.7613333,52157.43538,0.332093139
North Dakota,2011,44807,221.0613333,53336.73373,0.38923511
North Dakota,2012,46058,227.5535,53261.68358,0.428022199
North Dakota,2013,47344,231.3886667,53841.38199,0.467894459
North Dakota,2014,48666,234.989,54496.85665,0.508882895
North Dakota,2015,50025,236.6704167,55620.70079,0.55101851
North Dakota,2016,50472,238.2429167,55747.30174,0.564877686
North Dakota,2017,52968,242.6751667,57435.65429,0.642265836
North Dakota,2018,52850,248.1315,56047.52317,0.638607261
North Dakota,2019,53434,253.2578333,55519.83075,0.656714104
North Dakota,2020,53525,257.27275,54746.48263,0.659535547
North Dakota,2021,54837,263.1439167,54837,0.700213934
Ohio,2002,44029,178.1666667,65028.79424,0
Ohio,2003,45452,182.0916667,65683.49623,0.032319608
Ohio,2004,47482,186.1083333,67136.16326,0.078425583
Ohio,2005,48692,191.7,66838.82937,0.10590747
Ohio,2006,50314,198.9416667,66551.28232,0.142746826
Ohio,2007,51937,204.112,66957.87411,0.179608894
Ohio,2008,53410,211.684,66393.854,0.213064117
Ohio,2009,54656,214.6485833,67004.37378,0.241363647
Ohio,2010,55958,216.7613333,67931.89109,0.270935066
Ohio,2011,56715,221.0613333,67511.61322,0.288128279
Ohio,2012,56715,227.5535,65585.48752,0.288128279
Ohio,2013,56307,231.3886667,64034.44356,0.278861659
Ohio,2014,55913,234.989,62612.14701,0.269913012
Ohio,2015,56172,236.6704167,62455.29245,0.275795498
Ohio,2016,56441,238.2429167,62340.17787,0.281905108
Ohio,2017,58202,242.6751667,63111.12277,0.321901474
Ohio,2018,58000,248.1315,61509.10774,0.317313589
Ohio,2019,59713,253.2578333,62043.93558,0.356219764
Ohio,2020,61406,257.27275,62807.33326,0.394671694
Ohio,2021,61687,263.1439167,61687,0.401053851
Oklahoma,2002,34744,178.1666667,51315.27918,0
Oklahoma,2003,34854,182.0916667,50368.13732,0.003166014
Oklahoma,2004,35061,186.1083333,49573.75469,0.009123878
Oklahoma,2005,37879,191.7,51995.97506,0.090231407
Oklahoma,2006,38772,198.9416667,51284.45995,0.115933686
Oklahoma,2007,42379,204.112,54635.57284,0.219750173
Oklahoma,2008,43551,211.684,54138.15269,0.253482616
Oklahoma,2009,43846,214.6485833,53752.08162,0.26197329
Oklahoma,2010,47691,216.7613333,57895.91869,0.37263988
Oklahoma,2011,44343,221.0613333,52784.40386,0.276277918
Oklahoma,2012,44391,227.5535,51333.95709,0.277659452
Oklahoma,2013,44373,231.3886667,50462.64877,0.277141377
Oklahoma,2014,44549,234.989,49886.58339,0.282207
Oklahoma,2015,45317,236.6704167,50386.07292,0.304311536
Oklahoma,2016,45276,238.2429167,50008.21908,0.303131476
Oklahoma,2017,45292,242.6751667,49112.21217,0.303591987
Oklahoma,2018,46300,248.1315,49101.236,0.332604191
Oklahoma,2019,52397,253.2578333,54442.35079,0.508087727
Oklahoma,2020,54096,257.27275,55330.5133,0.556988257
Oklahoma,2021,54256,263.1439167,54256,0.561593369
Oregon,2002,46081,178.1666667,68059.50322,0
Oregon,2003,47600,182.0916667,68787.60935,0.032963694
Oregon,2004,49169,186.1083333,69521.46101,0.067012435
Oregon,2005,48330,191.7,66341.91702,0.048805364
Oregon,2006,50044,198.9416667,66194.1482,0.086000738
Oregon,2007,50911,204.112,65635.1412,0.104815434
Oregon,2008,51811,211.684,64406.1406,0.12434626
Oregon,2009,54085,214.6485833,66304.36834,0.173694147
Oregon,2010,55224,216.7613333,67040.82979,0.198411493
Oregon,2011,56503,221.0613333,67259.25561,0.226166967
Oregon,2012,57348,227.5535,66317.49164,0.244504243
Oregon,2013,57612,231.3886667,65518.53877,0.250233285
Oregon,2014,58638,234.989,65663.63951,0.272498427
Oregon,2015,59811,236.6704167,66501.34403,0.297953603
Oregon,2016,60359,238.2429167,66667.68477,0.309845706
Oregon,2017,61862,242.6751667,67079.8302,0.342462186
Oregon,2018,63061,248.1315,66876.30764,0.368481587
Oregon,2019,65125,253.2578333,67667.1965,0.413272281
Oregon,2020,67685,257.27275,69229.62498,0.468826631
Oregon,2021,68671,263.1439167,68671,0.490223736
Pennsylvania,2002,50599,178.1666667,74732.38002,0
Pennsylvania,2003,51800,182.0916667,74857.1043,0.023735647
Pennsylvania,2004,51835,186.1083333,73290.99496,0.02442736
Pennsylvania,2005,53258,191.7,73106.5139,0.052550446
Pennsylvania,2006,54027,198.9416667,71462.53786,0.067748374
Pennsylvania,2007,54970,204.112,70868.05822,0.086385106
Pennsylvania,2008,55833,211.684,69405.87999,0.103440779
Pennsylvania,2009,57237,214.6485833,70168.49645,0.131188363
Pennsylvania,2010,59156,216.7613333,71814.19903,0.169114014
Pennsylvania,2011,60760,221.0613333,72326.64408,0.200814245
Pennsylvania,2012,61934,227.5535,71620.76318,0.224016285
Pennsylvania,2013,62994,231.3886667,71639.1521,0.244965316
Pennsylvania,2014,63701,234.989,71333.2566,0.258937924
Pennsylvania,2015,64447,236.6704167,71655.91812,0.273681298
Pennsylvania,2016,65151,238.2429167,71960.5416,0.287594616
Pennsylvania,2017,66265,242.6751667,71854.20691,0.309610862
Pennsylvania,2018,67535,248.1315,71620.99295,0.334710172
Pennsylvania,2019,68930,253.2578333,71620.72713,0.362279887
Pennsylvania,2020,70339,257.27275,71944.19135,0.390126287
Pennsylvania,2021,71281,263.1439167,71281,0.408743256
Rhode Island,2002,49758,178.1666667,73490.26196,0
Rhode Island,2003,51076,182.0916667,73810.83898,0.026488203
Rhode Island,2004,52261,186.1083333,73893.32859,0.050303469
Rhode Island,2005,53473,191.7,73401.6414,0.074661361
Rhode Island,2006,54730,198.9416667,72392.4093,0.09992363
Rhode Island,2007,55956,204.112,72139.22259,0.124562884
Rhode Island,2008,57168,211.684,71065.41556,0.148920777
Rhode Island,2009,58407,214.6485833,71602.83335,0.173821295
Rhode Island,2010,59686,216.7613333,72457.60841,0.199525704
Rhode Island,2011,60923,221.0613333,72520.67376,0.224386028
Rhode Island,2012,62186,227.5535,71912.17714,0.249768881
Rhode Island,2013,63474,231.3886667,72185.0262,0.275654166
Rhode Island,2014,64696,234.989,72447.4713,0.300213031
Rhode Island,2015,65918,236.6704167,73291.46136,0.324771896
Rhode Island,2016,66197,238.2429167,73115.86886,0.330379035
Rhode Island,2017,66477,242.6751667,72084.08832,0.33600627
Rhode Island,2018,66758,248.1315,70796.98301,0.341653603
Rhode Island,2019,67040,253.2578333,69656.94976,0.347321034
Rhode Island,2020,75336,257.27275,77055.22682,0.514047992
Rhode Island,2021,75966,263.1439167,75966,0.526709273
South Carolina,2002,39923,178.1666667,58964.42237,0
South Carolina,2003,41279,182.0916667,59653.01947,0.033965383
South Carolina,2004,41162,186.1083333,58200.13378,0.031034742
South Carolina,2005,42189,191.7,57912.25196,0.056759262
South Carolina,2006,43011,198.9416667,56891.46567,0.077348897
South Carolina,2007,44133,204.112,56896.85307,0.105452997
South Carolina,2008,45758,211.684,56881.66956,0.146156351
South Carolina,2009,47421,214.6485833,58134.77768,0.187811537
South Carolina,2010,47508,216.7613333,57673.76036,0.189990732
South Carolina,2011,47050,221.0613333,56006.72489,0.178518648
South Carolina,2012,47428,227.5535,54845.95789,0.187986875
South Carolina,2013,48375,231.3886667,55013.87407,0.211707537
South Carolina,2014,48430,234.989,54232.58061,0.213085189
South Carolina,2015,48486,236.6704167,53909.55119,0.214487889
South Carolina,2016,48769,238.2429167,53866.30525,0.221576535
South Carolina,2017,50000,242.6751667,54217.3145,0.252410891
South Carolina,2018,50182,248.1315,53218.10422,0.256969667
South Carolina,2019,50882,253.2578333,52868.21178,0.274503419
South Carolina,2020,53329,257.27275,54546.00976,0.335796408
South Carolina,2021,53361,263.1439167,53361,0.336597951
South Dakota,2002,31295,178.1666667,46221.26589,0
South Dakota,2003,32416,182.0916667,46844.94002,0.035820419
South Dakota,2004,33236,186.1083333,46993.33478,0.062022687
South Dakota,2005,34040,191.7,46726.2333,0.087713692
South Dakota,2006,34709,198.9416667,45910.25277,0.109090909
South Dakota,2007,35378,204.112,45609.79013,0.130468126
South Dakota,2008,36674,211.684,45589.36906,0.171880492
South Dakota,2009,35070,214.6485833,42993.32898,0.120626298
South Dakota,2010,38837,216.7613333,47147.34005,0.240996964
South Dakota,2011,39850,221.0613333,47436.08899,0.273366352
South Dakota,2012,38804,227.5535,44873.12453,0.239942483
South Dakota,2013,39018,231.3886667,44372.74085,0.246780636
South Dakota,2014,40023,234.989,44818.30629,0.278894392
South Dakota,2015,40934,236.6704167,45512.79892,0.308004474
South Dakota,2016,42025,238.2429167,46417.4266,0.342866273
South Dakota,2017,46979,242.6751667,50941.50436,0.50116632
South Dakota,2018,47631,248.1315,50512.76398,0.52200032
South Dakota,2019,48204,253.2578333,50085.67432,0.540309954
South Dakota,2020,48984,257.27275,50101.85344,0.565234063
South Dakota,2021,49993,263.1439167,49993,0.597475635
Tennessee,2002,38515,178.1666667,56884.87156,0
Tennessee,2003,39677,182.0916667,57337.94068,0.030170064
Tennessee,2004,40318,186.1083333,57006.77795,0.04681293
Tennessee,2005,42076,191.7,57757.13843,0.092457484
Tennessee,2006,42537,198.9416667,56264.49688,0.104426847
Tennessee,2007,43816,204.112,56488.17244,0.137634688
Tennessee,2008,45030,211.684,55976.69435,0.169154875
Tennessee,2009,45549,214.6485833,55839.83865,0.182630144
Tennessee,2010,46290,216.7613333,56195.13275,0.201869402
Tennessee,2011,45891,221.0613333,54627.09058,0.191509801
Tennessee,2012,47082,227.5535,54445.8419,0.222432818
Tennessee,2013,47563,231.3886667,54090.43705,0.234921459
Tennessee,2014,47742,234.989,53462.14874,0.239568999
Tennessee,2015,47979,236.6704167,53345.83914,0.245722446
Tennessee,2016,48217,238.2429167,53256.61055,0.251901856
Tennessee,2017,50099,242.6751667,54324.66479,0.300765935
Tennessee,2018,50900,248.1315,53979.54455,0.321563027
Tennessee,2019,51349,253.2578333,53353.44143,0.333220823
Tennessee,2020,51862,257.27275,53045.53166,0.346540309
Tennessee,2021,52380,263.1439167,52380,0.359989614
Texas,2002,39232,178.1666667,57943.84736,0
Texas,2003,40001,182.0916667,57806.15886,0.019601346
Texas,2004,40476,186.1083333,57230.17868,0.031708809
Texas,2005,41011,191.7,56295.22779,0.045345636
Texas,2006,41744,198.9416667,55215.58073,0.064029364
Texas,2007,44897,204.112,57881.81208,0.144397431
Texas,2008,46179,211.684,57405.01374,0.177074837
Texas,2009,47157,214.6485833,57811.13244,0.202003467
Texas,2010,48261,216.7613333,58587.88727,0.23014376
Texas,2011,48638,221.0613333,57897.02625,0.239753263
Texas,2012,48373,227.5535,55938.76025,0.232998573
Texas,2013,48819,231.3886667,55518.80761,0.244366843
Texas,2014,49690,234.989,55643.54595,0.266568108
Texas,2015,50713,236.6704167,56385.65915,0.29264376
Texas,2016,51890,238.2429167,57313.51021,0.32264478
Texas,2017,52575,242.6751667,57009.5062,0.340105016
Texas,2018,53334,248.1315,56560.80607,0.359451468
Texas,2019,54121,253.2578333,56233.64824,0.379511623
Texas,2020,57090,257.27275,58392.83874,0.455189641
Texas,2021,57641,263.1439167,57641,0.469234299
United States,2002,44683,178.1666667,65994.72196,0
United States,2003,45776,182.0916667,66151.71441,0.024461204
United States,2004,46704,186.1083333,66036.12672,0.045229729
United States,2005,47516,191.7,65224.55057,0.063402189
United States,2006,48804,198.9416667,64553.97667,0.092227469
United States,2007,50816,204.112,65512.66594,0.13725578
United States,2008,52308,211.684,65023.96021,0.170646555
United States,2009,54319,214.6485833,66591.23572,0.215652485
United States,2010,55370,216.7613333,67218.07087,0.239173735
United States,2011,55623,221.0613333,66211.73344,0.244835844
United States,2012,55418,227.5535,64085.63074,0.240247969
United States,2013,56103,231.3886667,63802.44707,0.255578184
United States,2014,56610,234.989,63392.6572,0.266924781
United States,2015,57420,236.6704167,63842.89134,0.285052481
United States,2016,58353,238.2429167,64452.01891,0.305932905
United States,2017,59660,242.6751667,64692.09967,0.335183403
United States,2018,60477,248.1315,64135.97084,0.353467762
United States,2019,62304,253.2578333,64736.07694,0.394355795
United States,2020,64133,257.27275,65596.56554,0.435288589
United States,2021,65090,263.1439167,65090,0.45670613
Utah,2002,37414,178.1666667,55258.74555,0
Utah,2003,38413,182.0916667,55511.31173,0.026701235
Utah,2004,38976,186.1083333,55109.28561,0.041749078
Utah,2005,39456,191.7,54160.70097,0.0545785
Utah,2006,40007,198.9416667,52918.01788,0.069305608
Utah,2007,40566,204.112,52298.22903,0.084246539
Utah,2008,41615,211.684,51731.51533,0.112284172
Utah,2009,42335,214.6485833,51899.70294,0.131528305
Utah,2010,45885,216.7613333,55703.47087,0.226412573
Utah,2011,47033,221.0613333,55986.48866,0.257096274
Utah,2012,48159,227.5535,55691.28966,0.28719196
Utah,2013,49393,231.3886667,56171.58205,0.320174266
Utah,2014,45695,234.989,51169.88996,0.22133426
Utah,2015,45848,236.6704167,50976.46956,0.225423638
Utah,2016,46887,238.2429167,51787.59979,0.253193992
Utah,2017,47244,242.6751667,51228.85613,0.262735874
Utah,2018,49655,248.1315,52659.21974,0.327176993
Utah,2019,51858,253.2578333,53882.31057,0.386058695
Utah,2020,54678,257.27275,55925.795,0.46143155
Utah,2021,56918,263.1439167,56918,0.521302186
Vermont,2002,39240,178.1666667,57955.66299,0
Vermont,2003,41603,182.0916667,60121.23765,0.060219164
Vermont,2004,42007,186.1083333,59394.90355,0.070514781
Vermont,2005,44535,191.7,61132.57344,0.134938838
Vermont,2006,46622,198.9416667,61667.80388,0.188124363
Vermont,2007,48370,204.112,62359.25006,0.232670744
Vermont,2008,46593,211.684,57919.65623,0.187385321
Vermont,2009,47884,214.6485833,58702.3828,0.220285423
Vermont,2010,49084,216.7613333,59586.99279,0.250866463
Vermont,2011,50141,221.0613333,59686.14649,0.277803262
Vermont,2012,51306,227.5535,59330.49498,0.307492355
Vermont,2013,52526,231.3886667,59734.54779,0.338583078
Vermont,2014,55958,234.989,62662.53862,0.426044852
Vermont,2015,57642,236.6704167,64089.72384,0.468960245
Vermont,2016,58901,238.2429167,65057.29552,0.501044852
Vermont,2017,57349,242.6751667,62186.17539,0.461493374
Vermont,2018,60556,248.1315,64219.75049,0.543221203
Vermont,2019,60672,253.2578333,63040.37076,0.54617737
Vermont,2020,61108,257.27275,62502.53266,0.557288481
Vermont,2021,61547,263.1439167,61547,0.568476045
Virginia,2002,41731,178.1666667,61634.75465,0
Virginia,2003,43152,182.0916667,62359.72519,0.034051425
Virginia,2004,43655,186.1083333,61725.05807,0.046104814
Virginia,2005,42768,191.7,58707.03718,0.024849632
Virginia,2006,43823,198.9416667,57965.51348,0.050130598
Virginia,2007,44727,204.112,57662.64581,0.071793151
Virginia,2008,46796,211.684,58172.00508,0.121372601
Virginia,2009,48365,214.6485833,59292.05463,0.158970549
Virginia,2010,50015,216.7613333,60717.20814,0.198509501
Virginia,2011,48761,221.0613333,58043.44128,0.168459898
Virginia,2012,48703,227.5535,56320.37377,0.167070044
Virginia,2013,48670,231.3886667,55349.35919,0.166279265
Virginia,2014,49826,234.989,55795.84062,0.193980494
Virginia,2015,50620,236.6704167,56282.25635,0.213007117
Virginia,2016,50834,238.2429167,56147.13775,0.218135199
Virginia,2017,51049,242.6751667,55354.79376,0.223287244
Virginia,2018,51994,248.1315,55139.73358,0.245932281
Virginia,2019,53267,253.2578333,55346.3118,0.276437181
Virginia,2020,57665,257.27275,58980.96069,0.38182646
Virginia,2021,59267,263.1439167,59267,0.420215188
Washington,2002,43464,178.1666667,64194.3154,0
Washington,2003,44949,182.0916667,64956.60195,0.034166207
Washington,2004,45434,186.1083333,64240.43725,0.045324867
Washington,2005,45718,191.7,62756.46104,0.05185901
Washington,2006,46326,198.9416667,61276.27906,0.065847598
Washington,2007,47882,204.112,61730.11395,0.10164734
Washington,2008,49884,211.684,62010.69112,0.147708448
Washington,2009,52567,214.6485833,64443.40816,0.209437696
Washington,2010,53003,216.7613333,64344.58028,0.219468986
Washington,2011,52926,221.0613333,63001.31608,0.217697405
Washington,2012,52232,227.5535,60401.32565,0.201730167
Washington,2013,52234,231.3886667,59402.47438,0.201776183
Washington,2014,52969,234.989,59315.41528,0.218686729
Washington,2015,52502,236.6704167,58374.77327,0.207942205
Washington,2016,53738,238.2429167,59354.662,0.236379532
Washington,2017,54433,242.6751667,59024.22161,0.252369777
Washington,2018,55693,248.1315,59062.52995,0.281359286
Washington,2019,73049,253.2578333,75900.51496,0.680678262
Washington,2020,76743,257.27275,78494.33567,0.765668139
Washington,2021,79529,263.1439167,79529,0.829767164
West Virginia,2002,36751,178.1666667,54279.52525,0
West Virginia,2003,38508,182.0916667,55648.59792,0.047808223
West Virginia,2004,38461,186.1083333,54381.11232,0.046529346
West Virginia,2005,38360,191.7,52656.23705,0.043781122
West Virginia,2006,38284,198.9416667,50638.97309,0.041713151
West Virginia,2007,40531,204.112,52253.10656,0.102854344
West Virginia,2008,42529,211.684,52867.70673,0.157220212
West Virginia,2009,44701,214.6485833,54800.25089,0.216320644
West Virginia,2010,45959,216.7613333,55793.30538,0.250551005
West Virginia,2011,44260,221.0613333,52685.60348,0.204320971
West Virginia,2012,45320,227.5535,52408.25697,0.233163723
West Virginia,2013,45453,231.3886667,51690.86549,0.236782673
West Virginia,2014,45086,234.989,50487.92338,0.22679655
West Virginia,2015,45783,236.6704167,50904.19879,0.24576202
West Virginia,2016,45622,238.2429167,50390.38278,0.241381187
West Virginia,2017,45555,242.6751667,49397.39524,0.239558107
West Virginia,2018,45642,248.1315,48403.42578,0.24192539
West Virginia,2019,47681,253.2578333,49542.25868,0.297406873
West Virginia,2020,50238,257.27275,51384.4707,0.366983211
West Virginia,2021,50261,263.1439167,50261,0.367609045
Wisconsin,2002,42232,178.1666667,62374.70845,0
Wisconsin,2003,42871,182.0916667,61953.64707,0.015130707
Wisconsin,2004,42882,186.1083333,60632.09117,0.015391173
Wisconsin,2005,44299,191.7,60808.61953,0.048943929
Wisconsin,2006,46390,198.9416667,61360.93308,0.098456147
Wisconsin,2007,47901,204.112,61754.609,0.134234704
Wisconsin,2008,49051,211.684,60975.19064,0.16146524
Wisconsin,2009,51121,214.6485833,62670.71487,0.210480205
Wisconsin,2010,51264,216.7613333,62233.46912,0.213866263
Wisconsin,2011,54195,221.0613333,64511.89065,0.283268611
Wisconsin,2012,53792,227.5535,62205.31684,0.273726084
Wisconsin,2013,53797,231.3886667,61179.97691,0.273844478
Wisconsin,2014,53679,234.989,60110.48306,0.271050388
Wisconsin,2015,54535,236.6704167,60635.18076,0.291319379
Wisconsin,2016,54115,238.2429167,59771.06581,0.281374313
Wisconsin,2017,54998,242.6751667,59636.87726,0.302282629
Wisconsin,2018,51469,248.1315,54582.97011,0.218720402
Wisconsin,2019,58277,253.2578333,60551.88039,0.379925175
Wisconsin,2020,59431,257.27275,60787.2622,0.407250426
Wisconsin,2021,60038,263.1439167,60038,0.421623414
Wyoming,2002,37837,178.1666667,55883.49696,0
Wyoming,2003,37876,182.0916667,54735.28344,0.001030737
Wyoming,2004,39532,186.1083333,55895.42998,0.044797421
Wyoming,2005,40497,191.7,55589.66715,0.070301557
Wyoming,2006,43225,198.9416667,57174.52753,0.142400296
Wyoming,2007,50692,204.112,65352.80348,0.339746809
Wyoming,2008,53074,211.684,65976.17313,0.40270106
Wyoming,2009,54602,214.6485833,66938.17362,0.443084811
Wyoming,2010,55861,216.7613333,67814.13503,0.476359119
Wyoming,2011,56100,221.0613333,66779.53807,0.482675688
Wyoming,2012,57222,227.5535,66171.78466,0.512329202
Wyoming,2013,56775,231.3886667,64566.67081,0.500515369
Wyoming,2014,56583,234.989,63362.42223,0.49544097
Wyoming,2015,57414,236.6704167,63836.22019,0.5174036
Wyoming,2016,58140,238.2429167,64216.75628,0.536591167
Wyoming,2017,58187,242.6751667,63094.85758,0.537833338
Wyoming,2018,58352,248.1315,61882.40439,0.542194149
Wyoming,2019,58861,253.2578333,61158.67721,0.555646589
Wyoming,2020,59786,257.27275,61150.36358,0.580093559
Wyoming,2021,60357,263.1439167,60357,0.595184608
