State,Year,Salary,CPI,Salary Adj,Salary Adj Pct
Utah,2019,51858,253.2578333,53882.31057,-0.024908907
Utah,2020,54678,257.27275,55925.795,0.012071382
Utah,2021,56918,263.1439167,56918,0.030027002
Vermont,2002,39240,178.1666667,57955.66299,0
Vermont,2003,41603,182.0916667,60121.23765,0.037366058
Vermont,2004,42007,186.1083333,59394.90355,0.024833476
Vermont,2005,44535,191.7,61132.57344,0.054816221
Vermont,2006,46622,198.9416667,61667.80388,0.064051392
Vermont,2007,48370,204.112,62359.25006,0.075981998
Vermont,2008,46593,211.684,57919.65623,-6.21E-04
Vermont,2009,47884,214.6485833,58702.3828,0.012884329
Vermont,2010,49084,216.7613333,59586.99279,0.028147893
Vermont,2011,50141,221.0613333,59686.14649,0.029858747
Vermont,2012,51306,227.5535,59330.49498,0.023722134
Vermont,2013,52526,231.3886667,59734.54779,0.030693891
Vermont,2014,55958,234.989,62662.53862,0.081215111
Vermont,2015,57642,236.6704167,64089.72384,0.105840578
Vermont,2016,58901,238.2429167,65057.29552,0.12253561
Vermont,2017,57349,242.6751667,62186.17539,0.072995669
Vermont,2018,60556,248.1315,64219.75049,0.108084132
Vermont,2019,60672,253.2578333,63040.37076,0.087734442
Vermont,2020,61108,257.27275,62502.53266,0.078454278
Vermont,2021,61547,263.1439167,61547,0.061966973
Virginia,2002,41731,178.1666667,61634.75465,0
Virginia,2003,43152,182.0916667,62359.72519,0.011762366
Virginia,2004,43655,186.1083333,61725.05807,0.001465138
Virginia,2005,42768,191.7,58707.03718,-0.047501081
Virginia,2006,43823,198.9416667,57965.51348,-0.059532016
Virginia,2007,44727,204.112,57662.64581,-0.064445926
Virginia,2008,46796,211.684,58172.00508,-0.056181769
Virginia,2009,48365,214.6485833,59292.05463,-0.0380094
Virginia,2010,50015,216.7613333,60717.20814,-0.014886836
Virginia,2011,48761,221.0613333,58043.44128,-0.058267667
Virginia,2012,48703,227.5535,56320.37377,-0.08622377
Virginia,2013,48670,231.3886667,55349.35919,-0.101978105
Virginia,2014,49826,234.989,55795.84062,-0.094734117
Virginia,2015,50620,236.6704167,56282.25635,-0.08684221
Virginia,2016,50834,238.2429167,56147.13775,-0.089034457
Virginia,2017,51049,242.6751667,55354.79376,-0.101889931
Virginia,2018,51994,248.1315,55139.73358,-0.105379199
Virginia,2019,53267,253.2578333,55346.3118,-0.102027547
Virginia,2020,57665,257.27275,58980.96069,-0.043056778
Virginia,2021,59267,263.1439167,59267,-0.038415901
Washington,2002,43464,178.1666667,64194.3154,0
Washington,2003,44949,182.0916667,64956.60195,0.011874674
Washington,2004,45434,186.1083333,64240.43725,7.18E-04
Washington,2005,45718,191.7,62756.46104,-0.022398469
Washington,2006,46326,198.9416667,61276.27906,-0.045456304
Washington,2007,47882,204.112,61730.11395,-0.038386599
Washington,2008,49884,211.684,62010.69112,-0.034015851
Washington,2009,52567,214.6485833,64443.40816,0.003880293
Washington,2010,53003,216.7613333,64344.58028,0.002340782
Washington,2011,52926,221.0613333,63001.31608,-0.018584189
Washington,2012,52232,227.5535,60401.32565,-0.059086069
Washington,2013,52234,231.3886667,59402.47438,-0.074645878
Washington,2014,52969,234.989,59315.41528,-0.076002059
Washington,2015,52502,236.6704167,58374.77327,-0.090655101
Washington,2016,53738,238.2429167,59354.662,-0.075390685
Washington,2017,54433,242.6751667,59024.22161,-0.080538187
Washington,2018,55693,248.1315,59062.52995,-0.079941431
Washington,2019,73049,253.2578333,75900.51496,0.182355704
Washington,2020,76743,257.27275,78494.33567,0.222761473
Washington,2021,79529,263.1439167,79529,0.238879167
West Virginia,2002,36751,178.1666667,54279.52525,0
West Virginia,2003,38508,182.0916667,55648.59792,0.025222635
West Virginia,2004,38461,186.1083333,54381.11232,0.001871554
West Virginia,2005,38360,191.7,52656.23705,-0.029906087
West Virginia,2006,38284,198.9416667,50638.97309,-0.06707045
West Virginia,2007,40531,204.112,52253.10656,-0.037333022
West Virginia,2008,42529,211.684,52867.70673,-0.026010149
West Virginia,2009,44701,214.6485833,54800.25089,0.009593408
West Virginia,2010,45959,216.7613333,55793.30538,0.027888603
West Virginia,2011,44260,221.0613333,52685.60348,-0.029365065
West Virginia,2012,45320,227.5535,52408.25697,-0.034474662
West Virginia,2013,45453,231.3886667,51690.86549,-0.047691275
West Virginia,2014,45086,234.989,50487.92338,-0.069853261
West Virginia,2015,45783,236.6704167,50904.19879,-0.062184156
West Virginia,2016,45622,238.2429167,50390.38278,-0.071650267
West Virginia,2017,45555,242.6751667,49397.39524,-0.089944228
West Virginia,2018,45642,248.1315,48403.42578,-0.10825628
West Virginia,2019,47681,253.2578333,49542.25868,-0.087275387
West Virginia,2020,50238,257.27275,51384.4707,-0.053336033
West Virginia,2021,50261,263.1439167,50261,-0.074033906
Wisconsin,2002,42232,178.1666667,62374.70845,0
Wisconsin,2003,42871,182.0916667,61953.64707,-0.006750515
Wisconsin,2004,42882,186.1083333,60632.09117,-0.027937883
Wisconsin,2005,44299,191.7,60808.61953,-0.025107755
Wisconsin,2006,46390,198.9416667,61360.93308,-0.016252988
Wisconsin,2007,47901,204.112,61754.609,-0.009941521
Wisconsin,2008,49051,211.684,60975.19064,-0.022437264
Wisconsin,2009,51121,214.6485833,62670.71487,0.004745616
Wisconsin,2010,51264,216.7613333,62233.46912,-0.002264369
Wisconsin,2011,54195,221.0613333,64511.89065,0.034263602
Wisconsin,2012,53792,227.5535,62205.31684,-0.00271571
Wisconsin,2013,53797,231.3886667,61179.97691,-0.019154102
Wisconsin,2014,53679,234.989,60110.48306,-0.036300376
Wisconsin,2015,54535,236.6704167,60635.18076,-0.02788835
Wisconsin,2016,54115,238.2429167,59771.06581,-0.041741961
Wisconsin,2017,54998,242.6751667,59636.87726,-0.04389329
Wisconsin,2018,51469,248.1315,54582.97011,-0.124918233
Wisconsin,2019,58277,253.2578333,60551.88039,-0.029223833
Wisconsin,2020,59431,257.27275,60787.2622,-0.025450159
Wisconsin,2021,60038,263.1439167,60038,-0.037462435
Wyoming,2002,37837,178.1666667,55883.49696,0
Wyoming,2003,37876,182.0916667,54735.28344,-0.020546558
Wyoming,2004,39532,186.1083333,55895.42998,2.14E-04
Wyoming,2005,40497,191.7,55589.66715,-0.005257899
Wyoming,2006,43225,198.9416667,57174.52753,0.023102179
Wyoming,2007,50692,204.112,65352.80348,0.169447279
Wyoming,2008,53074,211.684,65976.17313,0.180602087
Wyoming,2009,54602,214.6485833,66938.17362,0.19781648
Wyoming,2010,55861,216.7613333,67814.13503,0.213491258
Wyoming,2011,56100,221.0613333,66779.53807,0.194977797
Wyoming,2012,57222,227.5535,66171.78466,0.184102432
Wyoming,2013,56775,231.3886667,64566.67081,0.15537993
Wyoming,2014,56583,234.989,63362.42223,0.13383066
Wyoming,2015,57414,236.6704167,63836.22019,0.142308976
Wyoming,2016,58140,238.2429167,64216.75628,0.14911843
Wyoming,2017,58187,242.6751667,63094.85758,0.129042759
Wyoming,2018,58352,248.1315,61882.40439,0.107346672
Wyoming,2019,58861,253.2578333,61158.67721,0.09439603
Wyoming,2020,59786,257.27275,61150.36358,0.094247263
Wyoming,2021,60357,263.1439167,60357,0.080050521
